identifier,trip_id,speed_avg,speed_urban_avg,speed_highway_avg,speed_rural_avg,acc_avg,acc_urban,acc_highway,acc_rural,duration,duration_urban,duration_highway,duration_rural,duration_driving,duration_driving_urban,duration_driving_highway,duration_driving_rural,distance_total,distance_urban,distance_highway,distance_rural,obd_fuel_consumption
ecodriver030,69C36311-41CE-4C8D-A6EE-4E64E2ED11A1,32.9399715958732,29.984456091953994,0.0,38.3546564885496,1.1297279500953044,1.0464917541229388,0.0,1.318032786885246,851.0,581.0,0.0,270.0,742.0,480.0,0.0,262.0,6.634067813969605,3.832470672538865,0.0,2.801597141430741,7.935819601040764
ecodriver030,6A98A90F-8E6A-4640-A83A-4089C71AF92A,29.725231198511768,27.02380230098534,0.0,34.60927152317876,1.3841933115279352,1.4033901309957648,0.0,1.3438235294117644,1014.0,650.0,0.0,364.0,848.0,546.0,0.0,302.0,6.795807034279707,3.8878120440856576,0.0,2.9079949901940454,8.844425112367695
ecodriver030,6AE4099A-777F-403E-A47E-71A226B322CC,36.28830131437199,31.251090139928493,0.0,46.1603357142858,1.2003504043126687,1.2979020408163264,0.0,1.0106666666666675,775.0,527.0,0.0,248.0,663.0,439.0,0.0,224.0,6.748845040902075,3.856629981541968,0.0,2.892215059360101,7.527654072690706
ecodriver030,71C36D91-2462-4641-863D-5C8893A107A5,34.11629292929293,27.96648452611219,0.0,48.21585365853658,0.898245614035088,0.9426229508196722,0.0,0.787755102040817,1179.0,844.0,0.0,335.0,1080.0,752.0,0.0,328.0,10.33642709750227,5.940284480455373,0.0,4.396142617046864,6.273656320968963
ecodriver030,730C4312-564B-4230-958A-F432BE88F9D6,33.95634107346784,29.87520805602177,0.0,41.79950617283952,1.1931706563706566,1.1939651043448516,0.0,1.1915044247787612,780.0,530.0,0.0,250.0,710.0,467.0,0.0,243.0,6.746836988703728,3.923596376050723,0.0,2.82324061265301,8.044164037854891
ecodriver030,83675E1F-B192-4888-A1DB-10ECF0AC9A67,31.38656552308468,31.32060000000005,0.0,31.5231095428962,1.192063953488372,1.1463665594855308,0.0,1.2797916666666669,1118.0,687.0,0.0,431.0,878.0,592.0,0.0,286.0,7.759541330639305,5.28357205067678,0.0,2.4759692799625244,8.887171561051005
ecodriver030,8A5539BF-03CD-4615-9CE9-015A14B1F2DA,30.250955072486192,30.60182114376845,0.0,29.79899199761411,1.4775041546131595,1.5118770019218453,0.0,1.4389858382823209,1235.0,761.0,0.0,474.0,810.0,456.0,0.0,354.0,6.775704915800684,3.898158081307753,0.0,2.877546834492928,8.534038702491994
ecodriver030,8BBF5404-A68B-4A98-A147-14483F752DD7,32.60271646859082,33.61317647058822,0.0,26.079493670886063,0.9202675585284282,0.893953488372093,0.0,1.0858536585365852,742.0,531.0,0.0,211.0,589.0,510.0,0.0,79.0,5.418796152578129,4.750992029606775,0.0,0.6678041229713558,13.446519524617996
ecodriver030,920F0291-FAE6-4EE9-9ADC-96EC03959BD5,39.091246421663406,34.9048658823529,0.0,47.13288135593216,0.5873929961089496,0.6066666666666665,0.0,0.5545263157894741,543.0,366.0,0.0,177.0,517.0,340.0,0.0,177.0,5.53386922719111,3.27053889312155,0.0,2.263330334069557,7.033315705975675
ecodriver030,92D34954-B883-4D28-94F2-4F2692E323A7,30.699616088951988,31.1297982014174,0.0,29.83925186402119,1.4896266727563372,1.542965935214211,0.0,1.3880769230769234,784.0,521.0,0.0,263.0,579.0,386.0,0.0,193.0,4.735309544423342,3.234336999291987,0.0,1.5009725451313516,8.520734474932947
ecodriver030,96884141-BD01-4CA9-B392-C0CAC39A2F13,39.91020104615649,21.25997120000006,0.0,45.81965283517944,0.9701696969696976,1.02201875,0.0,0.9502994011976053,1458.0,470.0,0.0,988.0,1039.0,250.0,0.0,789.0,11.695186075436622,1.6204163744254652,0.0,10.074769701011164,6.496877281206911
ecodriver030,988488D6-65F9-4E74-BF21-8EC491B54166,30.645938809189428,27.54124511838925,0.0,33.07709357946477,1.294515050167224,1.3145814307458143,0.0,1.2795690563569635,1232.0,675.0,0.0,557.0,863.0,379.0,0.0,484.0,7.140249818986936,2.865162142742884,0.0,4.275087676244059,9.721440630275746
ecodriver030,9A06BB2F-4EFD-47DF-8E53-C11E5A0EE3B4,30.40831582486388,29.826233941702963,0.0,32.378939406961706,1.038499783279366,0.9354943038612766,0.0,1.3623727810650883,992.0,770.0,0.0,222.0,785.0,606.0,0.0,179.0,6.4483823630809285,4.941059013827396,0.0,1.507323349253523,9.364757296706728
ecodriver030,9AB07DA0-F06A-4806-A227-322B02A4E934,53.07892823641823,32.87647904191597,64.72325581395309,61.34685033612436,0.8430650154798766,1.0927810650887575,0.3428571428571426,0.7141305753070467,1193.0,360.0,86.0,747.0,1115.0,334.0,86.0,695.0,16.215924594912916,2.979166345164509,1.543481242758478,11.693277006989932,5.719512195121951
ecodriver030,9C624EDD-9A66-4272-AF16-95AEF164EB91,53.49107304460246,33.89196754563895,69.34719851576993,59.357323468643656,0.6071300903005639,0.8441666666666668,0.2625000000000019,0.5333693027956415,1144.0,313.0,98.0,733.0,1092.0,290.0,98.0,704.0,16.012189653690346,2.720643200031754,2.149794703648096,11.14175175001048,5.440716432558425
ecodriver030,9E154BE4-50F2-4534-9D64-7B27796C882B,54.75098411468409,33.51270503261868,72.70499999999979,61.75995714570447,0.7235311284046695,0.9738916256157636,0.1575000000000015,0.6444812849985264,1121.0,349.0,80.0,692.0,1068.0,296.0,80.0,692.0,16.00210203412333,2.752932224931117,1.6542660530199318,11.594903756172291,5.580137659783678
ecodriver030,A5ABEF54-2441-4F9E-A210-71692DDAA1DA,31.63146470920381,27.19777412460953,0.0,41.36095238095236,1.1987969924812032,1.131428571428572,0.0,1.3447619047619044,878.0,615.0,0.0,263.0,805.0,553.0,0.0,252.0,7.237027503963943,4.322176406630067,0.0,2.914851097333879,7.695396145610277
ecodriver030,B67DCFE8-9493-484E-B23E-3773EA504035,38.5030630857816,33.61537132770152,0.0,48.27844660194177,1.0610788381742742,1.048825622775801,0.0,1.0782089552238812,1014.0,684.0,0.0,330.0,927.0,618.0,0.0,309.0,9.829678874538091,5.6847909708382485,0.0,4.144887903699838,5.881766523776293
ecodriver030,B7A12763-01F1-4EB6-BE46-4356FEB21C92,30.82213219192169,31.55031744411318,0.0,29.93515264797504,1.2830353177540446,1.1383477408430625,0.0,1.494076433121019,980.0,529.0,0.0,451.0,712.0,391.0,0.0,321.0,5.891371790241092,3.2104494719608594,0.0,2.680922318280232,8.447712418300654
ecodriver030,BFFDA06D-FBAA-430B-98D2-FFE1B8A6C744,37.1012993039443,27.721704545454507,0.0,43.5750588235294,0.909253731343284,1.0574117647058827,0.0,0.8006896551724144,964.0,435.0,0.0,529.0,862.0,352.0,0.0,510.0,9.13709594574276,2.8977962320478388,0.0,6.239299713694921,5.317809943360604
ecodriver030,C0515AC5-6BA0-4752-8DEE-51BA49694D83,43.0842091655046,33.58502066115699,0.0,52.2222117951622,0.8822887833092335,0.9069964664310952,0.0,0.8521496698459278,1196.0,630.0,0.0,566.0,1032.0,506.0,0.0,526.0,12.125034495056356,4.6478153738101495,0.0,7.477219121246237,9.027492819039804
ecodriver030,C542F79F-0CB4-4394-96C6-9EBDB1107863,38.34610088272832,28.04240963855425,0.0,45.05360184952398,0.8965986394557828,1.1773584905660384,0.0,0.7382978723404257,964.0,360.0,0.0,604.0,842.0,332.0,0.0,510.0,8.973285345916267,2.6832155279612544,0.0,6.290069817955002,7.601239212215092
ecodriver030,CBA229A3-0FD3-47C7-8218-3405D7B52C6B,28.318205607476653,28.318205607476653,0.0,0.0,0.7017780661907851,0.7017780661907851,0.0,0.0,569.0,569.0,0.0,0.0,535.0,535.0,0.0,0.0,4.219095498737962,4.219095498737962,0.0,0.0,8.519553072625698
ecodriver030,CEE45EEE-8E29-4E28-8BD1-3876303F421F,27.854607499300126,28.01717345947652,0.0,27.00226513865313,0.9801613376356704,0.9625037841837938,0.0,1.0756515280135823,1213.0,988.0,0.0,225.0,899.0,755.0,0.0,144.0,6.611843567944277,5.575872463582971,0.0,1.0359711043613125,9.274725274725274
ecodriver030,CFD181D8-86C8-4EB7-9994-941266B2B704,37.417448427395385,31.2753994432004,0.0,48.06366666666669,0.93635915099609,0.8829550003706724,0.0,1.0264615384615383,1150.0,764.0,0.0,386.0,984.0,624.0,0.0,360.0,9.975522564589491,5.114798818550514,0.0,4.860723746038986,6.363274248157738
ecodriver030,D54119A4-84DD-42D6-BA4D-930626B95250,31.05543199317433,31.7534948096885,0.0,29.83276439334042,1.1732793522267204,1.2416713375796176,0.0,1.0539733333333332,1056.0,662.0,0.0,394.0,908.0,578.0,0.0,330.0,7.743953777660782,5.270034077980822,0.0,2.473919699679964,9.173009934202035
ecodriver030,D64AD579-1631-4B65-9D1F-DC5A5E01B91A,28.80777195281788,27.544785603199337,0.0,32.35406113537123,1.2248824593128391,1.201112274821952,0.0,1.2858270676691732,1030.0,782.0,0.0,248.0,872.0,643.0,0.0,229.0,7.134585943305535,5.075618581845353,0.0,2.058967361460184,9.06408094435076
ecodriver030,E9DCCA69-C9A2-403C-BE16-0F41F96CF74A,33.166299511927875,33.207199110517415,0.0,33.09205320229319,1.234434042553192,1.1467636348585504,0.0,1.4126029356100434,1032.0,634.0,0.0,398.0,808.0,521.0,0.0,287.0,7.042272079431113,4.590814264590824,0.0,2.451457814840292,9.994538503549974
ecodriver030,ECEF6509-08B0-4BC0-A7A7-4C7C2A3EBC84,31.9256103896104,28.076091954023,0.0,40.02822580645162,0.9678534031413614,0.9816470588235297,0.0,0.9401574803149608,778.0,526.0,0.0,252.0,770.0,522.0,0.0,248.0,6.926462810432088,4.127262945116705,0.0,2.799199865315381,8.16267666570522
ecodriver030,F6F8D56D-FE45-4BF5-AC35-0A489FABCB9B,30.03994387924038,29.90567456639751,0.0,30.49882900136806,1.0815151515151518,1.0210452961672476,0.0,1.2407339449541288,911.0,664.0,0.0,247.0,751.0,581.0,0.0,170.0,6.184365296675385,4.784122783590723,0.0,1.4002425130846592,8.978519548755987
ecodriver030,02D3B4BD-36E8-43DF-BE27-F9DAEAE461CC,44.64214356397963,41.183104477611934,0.0,48.00579550573051,0.9812129209937462,1.0596805111821086,0.0,0.8959339080459776,1389.0,677.0,0.0,712.0,1359.0,670.0,0.0,689.0,16.763689271951023,7.658599928911114,0.0,9.105089343039904,5.477999646580668
ecodriver030,06EE8BAA-ED32-46D6-8F3E-3D3DD851D13E,37.15321613236801,33.9498816568046,0.0,44.5946391752576,1.0552789699570817,1.0284639498432604,0.0,1.1134693877551018,1079.0,779.0,0.0,300.0,967.0,676.0,0.0,291.0,10.025584371078311,6.4265835399116895,0.0,3.599000831166631,6.17910447761194
ecodriver030,0839C4DC-4E19-4383-A18C-D8FF5A816CE9,32.67710843373491,32.67710843373491,0.0,0.0,1.0706172839506172,1.0706172839506172,0.0,0.0,531.0,531.0,0.0,0.0,498.0,498.0,0.0,0.0,4.564582714528256,4.564582714528256,0.0,0.0,7.720196203881423
ecodriver030,0BD244CB-C117-4D0E-A8E9-F7C953130A98,35.429044897959216,37.21110512129383,0.0,33.945549738219924,0.5261250000000002,0.6364444444444448,0.0,0.4456216216216219,734.0,337.0,0.0,397.0,700.0,318.0,0.0,382.0,6.8977377320160285,3.2812484004581,0.0,3.6164893315579287,8.744650499286733
ecodriver030,0D6D1DBF-87B4-4506-855B-878F19FEDB31,44.306444444444544,38.74320000000005,0.0,47.57894117647072,0.6911020408163276,0.8827225130890052,0.0,0.5686956521739147,1084.0,400.0,0.0,684.0,1080.0,400.0,0.0,680.0,13.17973031319217,4.241328689918511,0.0,8.938401623273672,4.858934169278998
ecodriver030,0FBCE6A9-4401-4CCA-92B9-3510E32AAEEC,39.035193548387085,39.62780898876403,0.0,38.2360606060606,0.7837173913043479,0.77015444015444,0.0,0.8011940298507466,985.0,589.0,0.0,396.0,930.0,534.0,0.0,396.0,10.018965457716597,5.924827123415776,0.0,4.094138334300817,6.203869938160782
ecodriver030,0FCC031F-1A63-426F-A8C9-384CBE4558BB,30.017371200163552,30.017371200163552,0.0,0.0,0.7283615819209043,0.7283615819209043,0.0,0.0,1229.0,1229.0,0.0,0.0,1061.0,1061.0,0.0,0.0,8.860159830844928,8.860159830844928,0.0,0.0,9.1161140068759
ecodriver030,195C3B4A-4C7E-4ADA-A9A8-095A0B9D6F27,39.138047661076776,36.84126385809312,0.0,43.16663101604277,0.6238095238095239,0.6623076923076922,0.0,0.5612500000000002,687.0,344.0,0.0,343.0,515.0,328.0,0.0,187.0,5.540627654544997,3.3530867063593903,0.0,2.187540948185606,7.305690181295998
ecodriver030,1CCC7F68-78A6-475D-BA9A-FABCC389373D,32.54713043478254,32.54713043478254,0.0,0.0,0.8596261682242993,0.8596261682242993,0.0,0.0,473.0,473.0,0.0,0.0,460.0,460.0,0.0,0.0,4.156938041062639,4.156938041062639,0.0,0.0,6.829718504845409
ecodriver030,27CF9456-F84D-421E-8F9E-779720026634,32.883449551611506,29.635394464162832,0.0,44.65052631578962,0.9403558718861216,0.9053097345132748,0.0,1.0843636363636362,1324.0,1083.0,0.0,241.0,1054.0,826.0,0.0,228.0,9.160040439257791,6.317682745782976,0.0,2.8423576934748,6.495669553630912
ecodriver030,28AF4CE7-F8F0-4B80-9D3A-9E0102380E42,30.6107692307692,30.6107692307692,0.0,0.0,0.8882191780821918,0.8882191780821918,0.0,0.0,512.0,512.0,0.0,0.0,480.0,480.0,0.0,0.0,4.005813703648348,4.005813703648348,0.0,0.0,6.747324336900883
ecodriver030,29A104C6-5BC1-4A55-A324-F6729674C005,34.77501834282106,35.03866118100696,0.0,34.138273809523874,1.4351637279596985,1.4736073059360737,0.0,1.3282539682539685,816.0,575.0,0.0,241.0,765.0,541.0,0.0,224.0,7.429753280536829,5.307911405846881,0.0,2.1218418746899483,8.53118712273642
ecodriver030,2D9B9E55-038C-46CD-AE9D-3FEB7505024A,30.552530120481947,30.552530120481947,0.0,0.0,0.8081632653061227,0.8081632653061227,0.0,0.0,522.0,522.0,0.0,0.0,498.0,498.0,0.0,0.0,4.203459936970524,4.203459936970524,0.0,0.0,10.39202041289724
ecodriver030,31ED8A5C-47FB-40C2-822F-91CA3FE1873F,34.277883699331944,34.49813421900951,0.0,31.74260869565224,1.0402689075630254,1.0427509293680297,0.0,1.0168421052631578,1320.0,1228.0,0.0,92.0,1151.0,1059.0,0.0,92.0,10.879071923095324,10.088189017157164,0.0,0.7908829059381692,8.284023668639053
ecodriver030,366360D2-BA4A-4373-8D6C-514FBB13461A,37.67268623024833,37.67268623024833,0.0,0.0,1.0117647058823531,1.0117647058823531,0.0,0.0,475.0,475.0,0.0,0.0,443.0,443.0,0.0,0.0,4.656087830746235,4.656087830746235,0.0,0.0,6.620718462823725
ecodriver030,3E3013FA-E2FB-4EDD-BB90-7E4A25A88BC3,28.802244604316563,28.802244604316563,0.0,0.0,0.7841379310344829,0.7841379310344829,0.0,0.0,774.0,774.0,0.0,0.0,695.0,695.0,0.0,0.0,5.664680220328334,5.664680220328334,0.0,0.0,9.869809992962704
ecodriver030,3EA1A063-6DF3-4E33-9B22-9681DFBA2153,38.5798739882162,36.883876651982405,0.0,40.00225599064872,0.8268333333333335,0.8476967930029158,0.0,0.8078514588859419,1726.0,734.0,0.0,992.0,1493.0,681.0,0.0,812.0,15.812670251076495,6.96333183045509,0.0,8.84933842062141,7.632155145448858
ecodriver030,3EAC0D03-BE79-4367-9483-805E6D7260FC,30.591989924433275,27.671583011583035,0.0,36.073043478260885,1.1479787234042556,1.13671875,0.0,1.1720000000000004,1022.0,715.0,0.0,307.0,794.0,518.0,0.0,276.0,6.843024186235073,4.042940729608415,0.0,2.8000834566266586,6.833452466047176
ecodriver030,483DD48D-734D-48B6-9CF5-4EF3E2EC628B,39.56060738643675,39.56060738643675,0.0,0.0,0.9618433643918408,0.9618433643918408,0.0,0.0,441.0,441.0,0.0,0.0,409.0,409.0,0.0,0.0,4.446620721941583,4.446620721941583,0.0,0.0,6.522668947818648
ecodriver030,4A92EB89-4D9C-48AB-AD14-506C3176CFC9,36.72071964017993,35.09626112759647,0.0,38.37963636363637,0.6031683168316834,0.5474452554744523,0.0,0.6491566265060246,686.0,356.0,0.0,330.0,667.0,337.0,0.0,330.0,6.706866922384413,3.241719733494836,0.0,3.4651471888895657,8.47287820237584
ecodriver030,4BB30463-2680-4D92-86C3-2F585EACF9C1,53.582432989690325,31.288562300319,77.491948051948,56.9183805668012,0.9765835866261396,1.3918421052631582,0.5379310344827554,0.917021479713604,1656.0,388.0,154.0,1114.0,1455.0,313.0,154.0,988.0,21.831246735633616,2.809664428361662,3.312308938774628,15.70927336849732,5.459809110236577
ecodriver030,5003882B-FDC3-4B4D-905D-0B842BD0880F,31.69041617122474,31.69041617122474,0.0,0.0,0.824233576642336,0.824233576642336,0.0,0.0,854.0,854.0,0.0,0.0,841.0,841.0,0.0,0.0,7.368795785861887,7.368795785861887,0.0,0.0,8.459094519459889
ecodriver030,53FB2799-B546-4A9A-B1FC-E66E62C5BF25,30.082580245821934,30.082580245821934,0.0,0.0,0.960923076923077,0.960923076923077,0.0,0.0,628.0,628.0,0.0,0.0,526.0,526.0,0.0,0.0,4.413741576475646,4.413741576475646,0.0,0.0,7.992073976221929
ecodriver030,54D98F23-5AE2-4F05-A5EA-3DAD08ABCD77,30.1491846153846,30.1491846153846,0.0,0.0,0.7992094861660081,0.7992094861660081,0.0,0.0,565.0,565.0,0.0,0.0,520.0,520.0,0.0,0.0,4.325599946600632,4.325599946600632,0.0,0.0,8.98506151142355
ecodriver030,55B6CCB2-A7EF-4A9C-B60C-608008B9021E,31.384603636363668,31.384603636363668,0.0,0.0,0.8922580645161294,0.8922580645161294,0.0,0.0,549.0,549.0,0.0,0.0,500.0,500.0,0.0,0.0,4.374211444406214,4.374211444406214,0.0,0.0,7.991498405951116
ecodriver030,5D4CFEB5-BDF6-4FA4-BF32-03F15D7744F6,38.33538461538459,38.55750993377481,0.0,37.408839779005504,1.334491525423729,1.2695876288659795,0.0,1.6342857142857146,1031.0,819.0,0.0,212.0,936.0,755.0,0.0,181.0,10.115359946096506,8.223611779730733,0.0,1.891748166365791,10.947305508516784
ecodriver030,5F9408A6-EE11-49E2-9DC3-C1DF447ECED8,42.7747102405792,38.540057675244086,0.0,46.68175358166201,0.7614442700156995,0.8728615384615388,0.0,0.6453846153846169,1409.0,683.0,0.0,726.0,1342.0,644.0,0.0,698.0,15.622832115663758,6.790348623913154,0.0,8.832483491750608,5.478337089907338
ecodriver030,627B9B6D-BF94-438F-B34E-2A4DEA9AF1E5,34.25038961038962,34.25038961038962,0.0,0.0,1.0584210526315792,1.0584210526315792,0.0,0.0,480.0,480.0,0.0,0.0,462.0,462.0,0.0,0.0,4.386775013393996,4.386775013393996,0.0,0.0,8.494208494208495
ecodriver030,637D6D95-8823-47A3-8B72-8C831F31EBB8,23.570514905149057,19.24499161182089,0.0,30.557898686679174,1.447547169811321,1.4369787568843433,0.0,1.462439024390244,446.0,315.0,0.0,131.0,306.0,189.0,0.0,117.0,2.208275947952924,1.1929946551742707,0.0,1.0152812927786536,11.685582177385458
ecodriver030,689BA0A0-49A8-4CD6-BF23-F2066958E190,28.239540404040422,30.532146094374845,0.0,24.311005025125663,0.9384269662921352,0.7757961783439494,0.0,1.170545454545455,672.0,400.0,0.0,272.0,540.0,341.0,0.0,199.0,4.29007618330703,2.9027874882018083,0.0,1.3872886951052217,10.193955796120884
ecodriver030,6B2CF080-D773-43B2-8CD8-859E81BE3ECF,42.33200956937799,37.73383177570094,0.0,45.19805825242717,0.7970984455958554,1.1359006211180127,0.0,0.5546666666666675,841.0,326.0,0.0,515.0,836.0,321.0,0.0,515.0,9.772629969331202,3.353653482240228,0.0,6.41897648709099,6.4437034131031785
ecodriver030,6D8E81B9-AB2E-46F3-88CE-268423784175,55.66172647914652,37.12977351916381,74.93548387096781,61.07833333333339,0.8042884990253416,0.9262222222222226,0.492000000000002,0.7839080459770117,1222.0,321.0,93.0,808.0,1031.0,287.0,93.0,651.0,16.09083988710398,3.349170711492282,1.9519859573486875,10.789683218262986,5.6536245071276925
ecodriver030,6F8F828C-FCB3-451A-A314-078CAB080EE5,37.872835410022574,31.629006276947425,0.0,48.63684507042254,0.9087032967032967,0.946776315789474,0.0,0.8320529801324507,1157.0,792.0,0.0,365.0,967.0,612.0,0.0,355.0,10.013378678649394,5.26771739950987,0.0,4.74566127913951,5.753478732853055
ecodriver030,70491E50-8CC9-48D9-A12D-D6B4F8501C2B,31.916596390110765,33.584400000000045,0.0,21.271041433370733,1.475502958579882,1.6005517241379312,0.0,0.7199999999999999,439.0,360.0,0.0,79.0,347.0,300.0,0.0,47.0,3.168750227790965,2.9259078256653823,0.0,0.2428424021255814,12.149532710280374
ecodriver030,7302F345-BC1A-44B9-B74D-9C452E23C7CB,33.498867584028865,32.29228403437358,0.0,37.08295566502461,1.1919878207916488,1.1335013501350135,0.0,1.3460869565217397,910.0,680.0,0.0,230.0,806.0,603.0,0.0,203.0,7.479255515635598,5.39123353077561,0.0,2.088021984859989,7.876666217853777
ecodriver030,73FD2A0B-714F-4A92-A56D-BD68244BA7E1,54.008622754490986,35.33606557377049,74.91846889952151,61.42967136150232,0.9642567567567566,1.3330434782608696,0.4719999999999989,0.6820312500000001,1503.0,633.0,209.0,661.0,1336.0,488.0,209.0,639.0,20.21623613173122,4.9423603687359705,4.348648024793463,10.925227738201777,6.3551771926351215
ecodriver030,74C1272B-616C-4C6E-ADE6-78D468B04715,71.3022700911349,38.91902439024391,81.12156878184322,69.55736642156852,0.5350124336022024,0.9294915254237288,0.2707917329093779,0.597583173859388,1213.0,124.0,508.0,581.0,1207.0,123.0,508.0,576.0,22.70451626788919,1.3167966182649764,10.14176631014297,11.245953339481249,4.187346206781499
ecodriver030,79165A49-AB08-4151-9071-1E6F7FA204B1,22.505774428274435,22.812805089647203,0.0,21.33905791505793,1.2133796241278034,1.2116148799300974,0.0,1.2181744008159103,593.0,451.0,0.0,142.0,336.0,266.0,0.0,70.0,2.3284047913092,1.872859949304332,0.0,0.4555448420048679,15.2073732718894
ecodriver030,7A7DD0EA-36D1-4B41-95FB-B4B9F93B6C48,25.71898089171973,25.71898089171973,0.0,0.0,2.127692307692308,2.127692307692308,0.0,0.0,239.0,239.0,0.0,0.0,157.0,157.0,0.0,0.0,1.2450219443126087,1.2450219443126087,0.0,0.0,8.999224204809932
ecodriver030,7B0141F2-378A-48B0-B2B9-990C0209BB54,37.28700132684661,33.48296624616442,0.0,44.30854625550669,1.3746980854197357,1.2207628294036068,0.0,1.7477647058823529,702.0,463.0,0.0,239.0,646.0,419.0,0.0,227.0,6.735137933144105,3.967211935653979,0.0,2.767925997490124,6.8508923431203215
ecodriver030,8396A259-D2A2-4811-A369-2230BD7D4B28,33.14513781697912,33.14513781697912,0.0,0.0,1.11944201201507,1.11944201201507,0.0,0.0,948.0,948.0,0.0,0.0,907.0,907.0,0.0,0.0,8.34582539772007,8.34582539772007,0.0,0.0,8.050494224127666
ecodriver030,839DA6DC-C8B6-41E9-954D-73F22C275113,39.7441095076556,33.1548519964281,0.0,43.44022325581391,0.8177443609022561,0.8456074766355138,0.0,0.7989937106918247,1901.0,742.0,0.0,1159.0,1678.0,603.0,0.0,1075.0,18.20974679871313,5.244092078738818,0.0,12.965654719974308,7.386639348681728
ecodriver030,8ADD6914-66A1-4011-A2EB-8AF2D1BC7D88,35.436118811881244,35.78713692946063,0.0,28.079999999999995,0.9214285714285716,0.9295081967213118,0.0,0.6750000000000003,538.0,507.0,0.0,31.0,505.0,482.0,0.0,23.0,4.972835835234021,4.800123715945679,0.0,0.172712119288341,8.109193095142514
ecodriver030,8B329F82-1AE1-4AF6-AD0E-2EFC71137F8F,25.83799922664756,26.068397234443783,0.0,19.140000000000068,0.9241666666666668,0.9276923076923076,0.0,0.8325,1038.0,987.0,0.0,51.0,842.0,814.0,0.0,28.0,6.148281978518425,5.995573416039692,0.0,0.1527085624787334,8.574524067481814
ecodriver030,906B5436-6DD6-4FB6-BA6F-1620CAA23481,32.65807106598991,34.63967806841053,0.0,22.1808510638298,0.7388395904436862,0.7229149797570851,0.0,0.8243478260869569,619.0,525.0,0.0,94.0,591.0,497.0,0.0,94.0,5.380061845946987,4.818317189993487,0.0,0.5617446559534969,9.730848861283642
ecodriver030,91997D97-D8AE-4937-8A15-D796A85F51BE,42.59011917321147,38.43273798804948,0.0,46.38727272727277,1.015056542810986,1.1534384858044169,0.0,0.869801324503312,1433.0,693.0,0.0,740.0,1347.0,643.0,0.0,704.0,15.737282580473968,6.825457501997616,0.0,8.911825078476355,5.686965274282839
ecodriver030,924ABF8E-31D9-4652-9A29-0D9C0E1C817B,41.64178176994261,35.13895398100802,0.0,43.46316426949279,0.7573946360153262,0.8560824742268042,0.0,0.7248896434634983,1747.0,420.0,0.0,1327.0,1691.0,370.0,0.0,1321.0,19.446312470197988,3.584247918535148,0.0,15.86206455166284,6.89445709946849
ecodriver030,9A5ACD1E-F0B3-4811-8BE2-7F0CC795796D,28.90626119912802,27.306825219868696,0.0,30.33113944461031,1.4751007751937988,1.4574278407014982,0.0,1.4886580948043304,967.0,418.0,0.0,549.0,745.0,351.0,0.0,394.0,6.144211460314026,2.8370690901224385,0.0,3.3071423701915856,7.744107744107745
ecodriver030,A0F7B2E9-518D-425D-8C79-61556D1E1015,40.06451223195401,37.21323118521846,0.0,45.85846153846152,0.5062631949331461,0.4749350649350653,0.0,0.5645070422535216,494.0,338.0,0.0,156.0,473.0,317.0,0.0,156.0,5.1760309919324365,3.2534656841096594,0.0,1.922565307822769,6.830448538991253
ecodriver030,A168EB61-4E17-4262-BB0A-210E7E5835E5,34.818963730569955,34.818963730569955,0.0,0.0,0.9682105263157896,0.9682105263157896,0.0,0.0,400.0,400.0,0.0,0.0,386.0,386.0,0.0,0.0,3.709332428331873,3.709332428331873,0.0,0.0,5.841121495327103
ecodriver030,A262C6BC-72EF-486E-BDCE-6A2A3D415A87,36.14384247816773,35.491295681063114,0.0,36.852927625924,1.008627450980392,0.9934406438631788,0.0,1.0217770034843203,631.0,346.0,0.0,285.0,578.0,301.0,0.0,277.0,5.690150537054256,2.9597313678177346,0.0,2.730419169236521,9.927983539094653
ecodriver030,A2873459-52AF-479C-85EC-71A5D478ADAD,35.035297297297326,34.19526315789476,0.0,37.18384615384619,1.3957402597402602,1.2552091254752853,0.0,1.6986885245901644,891.0,591.0,0.0,300.0,740.0,532.0,0.0,208.0,7.370276561645618,5.1856211039241344,0.0,2.184655457721486,8.38622552329507
ecodriver030,A568EFA7-DE5F-4CBC-B8FD-D2B98EF8F9BA,33.80023988005998,32.116224489795925,0.0,36.20072727272729,0.699363057324841,0.7926486486486491,0.0,0.5655813953488368,796.0,472.0,0.0,324.0,667.0,392.0,0.0,275.0,6.273190287438497,3.528102221070121,0.0,2.74508806636837,6.930398572278405
ecodriver030,A697AF78-E59B-4088-B39A-C36EA8527966,42.14568421052627,42.14568421052627,0.0,0.0,0.8310810810810807,0.8310810810810807,0.0,0.0,302.0,302.0,0.0,0.0,285.0,285.0,0.0,0.0,3.292704535258398,3.292704535258398,0.0,0.0,7.551693137548696
ecodriver030,A7136DA9-E7F4-4D02-8D9A-390140B6F2AF,40.36674720357936,35.487254019292536,0.0,51.52499999999996,0.9697516930022576,1.043205574912892,0.0,0.8346153846153849,957.0,681.0,0.0,276.0,894.0,622.0,0.0,272.0,10.04250011599422,6.147222140432618,0.0,3.895277975561593,5.616641901931649
